"state_id","state","year","resources_categories_id","resources_categories","total"
24,"San Luis Potosí",2016,23,"Otro personal profesional",782
24,"San Luis Potosí",2016,24,"Personal técnico",521
24,"San Luis Potosí",2016,25,"Otro personal",1193
24,"San Luis Potosí",2017,13,"Consultorios",868
24,"San Luis Potosí",2017,14,"Camas en área de hospitalización (Censables)",893
24,"San Luis Potosí",2017,15,"Camas fuera del área de hospitalización (No censables)",554
24,"San Luis Potosí",2017,16,"Camas recién nacidos",165
24,"San Luis Potosí",2017,17,"Equipamiento",201
24,"San Luis Potosí",2017,18,"Médicos generales, especialistas y odontólogos",1404
24,"San Luis Potosí",2017,19,"Personal médico en adiestramiento",800
24,"San Luis Potosí",2017,20,"Médicos en otras actividades",38
24,"San Luis Potosí",2017,21,"Personal de enfermería en contacto c/paciente",2921
24,"San Luis Potosí",2017,22,"Personal de enfermería en otras labores",47
24,"San Luis Potosí",2017,23,"Otro personal profesional",782
24,"San Luis Potosí",2017,24,"Personal técnico",521
24,"San Luis Potosí",2017,25,"Otro personal",1193
24,"San Luis Potosí",2018,13,"Consultorios",896
24,"San Luis Potosí",2018,14,"Camas en área de hospitalización (Censables)",887
24,"San Luis Potosí",2018,15,"Camas fuera del área de hospitalización (No censables)",629
24,"San Luis Potosí",2018,16,"Camas recién nacidos",165
24,"San Luis Potosí",2018,17,"Equipamiento",201
24,"San Luis Potosí",2018,18,"Médicos generales, especialistas y odontólogos",1448
24,"San Luis Potosí",2018,19,"Personal médico en adiestramiento",744
24,"San Luis Potosí",2018,20,"Médicos en otras actividades",40
24,"San Luis Potosí",2018,21,"Personal de enfermería en contacto c/paciente",3092
24,"San Luis Potosí",2018,22,"Personal de enfermería en otras labores",54
24,"San Luis Potosí",2018,23,"Otro personal profesional",782
24,"San Luis Potosí",2018,24,"Personal técnico",706
24,"San Luis Potosí",2018,25,"Otro personal",1314
24,"San Luis Potosí",2019,13,"Consultorios",917
24,"San Luis Potosí",2019,14,"Camas en área de hospitalización (Censables)",827
24,"San Luis Potosí",2019,15,"Camas fuera del área de hospitalización (No censables)",609
24,"San Luis Potosí",2019,16,"Camas recién nacidos",162
24,"San Luis Potosí",2019,17,"Equipamiento",201
24,"San Luis Potosí",2019,18,"Médicos generales, especialistas y odontólogos",1428
24,"San Luis Potosí",2019,19,"Personal médico en adiestramiento",671
24,"San Luis Potosí",2019,20,"Médicos en otras actividades",40
24,"San Luis Potosí",2019,21,"Personal de enfermería en contacto c/paciente",3008
24,"San Luis Potosí",2019,22,"Personal de enfermería en otras labores",54
24,"San Luis Potosí",2019,23,"Otro personal profesional",772
24,"San Luis Potosí",2019,24,"Personal técnico",671
24,"San Luis Potosí",2019,25,"Otro personal",1333
24,"San Luis Potosí",2020,13,"Consultorios",1006
24,"San Luis Potosí",2020,14,"Camas en área de hospitalización (Censables)",1077
24,"San Luis Potosí",2020,15,"Camas fuera del área de hospitalización (No censables)",807
24,"San Luis Potosí",2020,16,"Camas recién nacidos",295
24,"San Luis Potosí",2020,17,"Equipamiento",235
24,"San Luis Potosí",2020,18,"Médicos generales, especialistas y odontólogos",1365
24,"San Luis Potosí",2020,19,"Personal médico en adiestramiento",715
24,"San Luis Potosí",2020,20,"Médicos en otras actividades",115
24,"San Luis Potosí",2020,21,"Personal de enfermería en contacto c/paciente",3057
24,"San Luis Potosí",2020,22,"Personal de enfermería en otras labores",137
24,"San Luis Potosí",2020,23,"Otro personal profesional",646
24,"San Luis Potosí",2020,24,"Personal técnico",638
24,"San Luis Potosí",2020,25,"Otro personal",1518
24,"San Luis Potosí",2021,13,"Consultorios",1004
24,"San Luis Potosí",2021,14,"Camas en área de hospitalización (Censables)",1087
24,"San Luis Potosí",2021,15,"Camas fuera del área de hospitalización (No censables)",823
24,"San Luis Potosí",2021,16,"Camas recién nacidos",309
24,"San Luis Potosí",2021,17,"Equipamiento",239
24,"San Luis Potosí",2021,18,"Médicos generales, especialistas y odontólogos",1364
24,"San Luis Potosí",2021,19,"Personal médico en adiestramiento",715
24,"San Luis Potosí",2021,20,"Médicos en otras actividades",115
24,"San Luis Potosí",2021,21,"Personal de enfermería en contacto c/paciente",3056
24,"San Luis Potosí",2021,22,"Personal de enfermería en otras labores",137
24,"San Luis Potosí",2021,23,"Otro personal profesional",645
24,"San Luis Potosí",2021,24,"Personal técnico",639
24,"San Luis Potosí",2021,25,"Otro personal",1518
25,"Sinaloa",2001,13,"Consultorios",466
25,"Sinaloa",2001,14,"Camas en área de hospitalización (Censables)",553
25,"Sinaloa",2001,15,"Camas fuera del área de hospitalización (No censables)",564
25,"Sinaloa",2001,16,"Camas recién nacidos",130
25,"Sinaloa",2001,17,"Equipamiento",142
25,"Sinaloa",2001,18,"Médicos generales, especialistas y odontólogos",1045
25,"Sinaloa",2001,19,"Personal médico en adiestramiento",328
25,"Sinaloa",2001,20,"Médicos en otras actividades",116
25,"Sinaloa",2001,21,"Personal de enfermería en contacto c/paciente",1615
25,"Sinaloa",2001,22,"Personal de enfermería en otras labores",146
25,"Sinaloa",2001,23,"Otro personal profesional",127
25,"Sinaloa",2001,24,"Personal técnico",625
25,"Sinaloa",2001,25,"Otro personal",998
25,"Sinaloa",2002,13,"Consultorios",493
25,"Sinaloa",2002,14,"Camas en área de hospitalización (Censables)",556
25,"Sinaloa",2002,15,"Camas fuera del área de hospitalización (No censables)",570
25,"Sinaloa",2002,16,"Camas recién nacidos",138
25,"Sinaloa",2002,17,"Equipamiento",138
25,"Sinaloa",2002,18,"Médicos generales, especialistas y odontólogos",1134
25,"Sinaloa",2002,19,"Personal médico en adiestramiento",360
25,"Sinaloa",2002,20,"Médicos en otras actividades",116
25,"Sinaloa",2002,21,"Personal de enfermería en contacto c/paciente",1551
25,"Sinaloa",2002,22,"Personal de enfermería en otras labores",178
25,"Sinaloa",2002,23,"Otro personal profesional",186
25,"Sinaloa",2002,24,"Personal técnico",469
25,"Sinaloa",2002,25,"Otro personal",1175
25,"Sinaloa",2003,13,"Consultorios",494
25,"Sinaloa",2003,14,"Camas en área de hospitalización (Censables)",556
25,"Sinaloa",2003,15,"Camas fuera del área de hospitalización (No censables)",799
25,"Sinaloa",2003,16,"Camas recién nacidos",134
25,"Sinaloa",2003,17,"Equipamiento",133
25,"Sinaloa",2003,18,"Médicos generales, especialistas y odontólogos",776
25,"Sinaloa",2003,19,"Personal médico en adiestramiento",355
25,"Sinaloa",2003,20,"Médicos en otras actividades",105
25,"Sinaloa",2003,21,"Personal de enfermería en contacto c/paciente",1528
25,"Sinaloa",2003,22,"Personal de enfermería en otras labores",173
25,"Sinaloa",2003,23,"Otro personal profesional",186
25,"Sinaloa",2003,24,"Personal técnico",418
25,"Sinaloa",2003,25,"Otro personal",1150
25,"Sinaloa",2004,13,"Consultorios",627
25,"Sinaloa",2004,14,"Camas en área de hospitalización (Censables)",671
25,"Sinaloa",2004,15,"Camas fuera del área de hospitalización (No censables)",823
25,"Sinaloa",2004,16,"Camas recién nacidos",161
25,"Sinaloa",2004,17,"Equipamiento",124
25,"Sinaloa",2004,18,"Médicos generales, especialistas y odontólogos",1043
25,"Sinaloa",2004,19,"Personal médico en adiestramiento",504
25,"Sinaloa",2004,20,"Médicos en otras actividades",77
25,"Sinaloa",2004,21,"Personal de enfermería en contacto c/paciente",2082
25,"Sinaloa",2004,22,"Personal de enfermería en otras labores",86
25,"Sinaloa",2004,23,"Otro personal profesional",215
25,"Sinaloa",2004,24,"Personal técnico",493
25,"Sinaloa",2004,25,"Otro personal",1373
25,"Sinaloa",2005,13,"Consultorios",616
25,"Sinaloa",2005,14,"Camas en área de hospitalización (Censables)",613
25,"Sinaloa",2005,15,"Camas fuera del área de hospitalización (No censables)",779
25,"Sinaloa",2005,16,"Camas recién nacidos",145
25,"Sinaloa",2005,17,"Equipamiento",120
25,"Sinaloa",2005,18,"Médicos generales, especialistas y odontólogos",1049
25,"Sinaloa",2005,19,"Personal médico en adiestramiento",506
25,"Sinaloa",2005,20,"Médicos en otras actividades",79
25,"Sinaloa",2005,21,"Personal de enfermería en contacto c/paciente",2085
25,"Sinaloa",2005,22,"Personal de enfermería en otras labores",84
25,"Sinaloa",2005,23,"Otro personal profesional",215
25,"Sinaloa",2005,24,"Personal técnico",491
25,"Sinaloa",2005,25,"Otro personal",1377
25,"Sinaloa",2006,13,"Consultorios",605
25,"Sinaloa",2006,14,"Camas en área de hospitalización (Censables)",620
25,"Sinaloa",2006,15,"Camas fuera del área de hospitalización (No censables)",364
25,"Sinaloa",2006,16,"Camas recién nacidos",111
25,"Sinaloa",2006,17,"Equipamiento",144
25,"Sinaloa",2006,18,"Médicos generales, especialistas y odontólogos",1174
25,"Sinaloa",2006,19,"Personal médico en adiestramiento",500
25,"Sinaloa",2006,20,"Médicos en otras actividades",86
25,"Sinaloa",2006,21,"Personal de enfermería en contacto c/paciente",2146
25,"Sinaloa",2006,22,"Personal de enfermería en otras labores",87
25,"Sinaloa",2006,23,"Otro personal profesional",214
25,"Sinaloa",2006,24,"Personal técnico",597
25,"Sinaloa",2006,25,"Otro personal",1362
25,"Sinaloa",2007,13,"Consultorios",666
25,"Sinaloa",2007,14,"Camas en área de hospitalización (Censables)",626
25,"Sinaloa",2007,15,"Camas fuera del área de hospitalización (No censables)",501
25,"Sinaloa",2007,16,"Camas recién nacidos",97
25,"Sinaloa",2007,17,"Equipamiento",166
25,"Sinaloa",2007,18,"Médicos generales, especialistas y odontólogos",1280
25,"Sinaloa",2007,19,"Personal médico en adiestramiento",537
25,"Sinaloa",2007,20,"Médicos en otras actividades",96
25,"Sinaloa",2007,21,"Personal de enfermería en contacto c/paciente",2180
25,"Sinaloa",2007,22,"Personal de enfermería en otras labores",91
25,"Sinaloa",2007,23,"Otro personal profesional",259
25,"Sinaloa",2007,24,"Personal técnico",605
25,"Sinaloa",2007,25,"Otro personal",1394
25,"Sinaloa",2008,13,"Consultorios",685
25,"Sinaloa",2008,14,"Camas en área de hospitalización (Censables)",633
25,"Sinaloa",2008,15,"Camas fuera del área de hospitalización (No censables)",509
25,"Sinaloa",2008,16,"Camas recién nacidos",100
25,"Sinaloa",2008,17,"Equipamiento",170
25,"Sinaloa",2008,18,"Médicos generales, especialistas y odontólogos",1325
25,"Sinaloa",2008,19,"Personal médico en adiestramiento",540
25,"Sinaloa",2008,20,"Médicos en otras actividades",98
25,"Sinaloa",2008,21,"Personal de enfermería en contacto c/paciente",2227
25,"Sinaloa",2008,22,"Personal de enfermería en otras labores",94
25,"Sinaloa",2008,23,"Otro personal profesional",268
25,"Sinaloa",2008,24,"Personal técnico",603
25,"Sinaloa",2008,25,"Otro personal",1427
25,"Sinaloa",2009,13,"Consultorios",701
25,"Sinaloa",2009,14,"Camas en área de hospitalización (Censables)",710
25,"Sinaloa",2009,15,"Camas fuera del área de hospitalización (No censables)",589
25,"Sinaloa",2009,16,"Camas recién nacidos",97
25,"Sinaloa",2009,17,"Equipamiento",198
25,"Sinaloa",2009,18,"Médicos generales, especialistas y odontólogos",1451
25,"Sinaloa",2009,19,"Personal médico en adiestramiento",477
25,"Sinaloa",2009,20,"Médicos en otras actividades",102
25,"Sinaloa",2009,21,"Personal de enfermería en contacto c/paciente",2305
25,"Sinaloa",2009,22,"Personal de enfermería en otras labores",99
25,"Sinaloa",2009,23,"Otro personal profesional",290
25,"Sinaloa",2009,24,"Personal técnico",612
25,"Sinaloa",2009,25,"Otro personal",1491
25,"Sinaloa",2010,13,"Consultorios",659
25,"Sinaloa",2010,14,"Camas en área de hospitalización (Censables)",722
25,"Sinaloa",2010,15,"Camas fuera del área de hospitalización (No censables)",555
25,"Sinaloa",2010,16,"Camas recién nacidos",114
25,"Sinaloa",2010,17,"Equipamiento",209
25,"Sinaloa",2010,18,"Médicos generales, especialistas y odontólogos",1459
25,"Sinaloa",2010,19,"Personal médico en adiestramiento",471
25,"Sinaloa",2010,20,"Médicos en otras actividades",90
25,"Sinaloa",2010,21,"Personal de enfermería en contacto c/paciente",2283
25,"Sinaloa",2010,22,"Personal de enfermería en otras labores",108
25,"Sinaloa",2010,23,"Otro personal profesional",339
25,"Sinaloa",2010,24,"Personal técnico",607
25,"Sinaloa",2010,25,"Otro personal",1402
25,"Sinaloa",2011,13,"Consultorios",806
25,"Sinaloa",2011,14,"Camas en área de hospitalización (Censables)",740
25,"Sinaloa",2011,15,"Camas fuera del área de hospitalización (No censables)",446
25,"Sinaloa",2011,16,"Camas recién nacidos",120
25,"Sinaloa",2011,17,"Equipamiento",191
25,"Sinaloa",2011,18,"Médicos generales, especialistas y odontólogos",1710
25,"Sinaloa",2011,19,"Personal médico en adiestramiento",435
25,"Sinaloa",2011,20,"Médicos en otras actividades",84
25,"Sinaloa",2011,21,"Personal de enfermería en contacto c/paciente",2401
25,"Sinaloa",2011,22,"Personal de enfermería en otras labores",98
25,"Sinaloa",2011,23,"Otro personal profesional",408
25,"Sinaloa",2011,24,"Personal técnico",681
25,"Sinaloa",2011,25,"Otro personal",1506
25,"Sinaloa",2012,13,"Consultorios",901
25,"Sinaloa",2012,14,"Camas en área de hospitalización (Censables)",709
25,"Sinaloa",2012,15,"Camas fuera del área de hospitalización (No censables)",461
25,"Sinaloa",2012,16,"Camas recién nacidos",123
25,"Sinaloa",2012,17,"Equipamiento",236
25,"Sinaloa",2012,18,"Médicos generales, especialistas y odontólogos",1810
25,"Sinaloa",2012,19,"Personal médico en adiestramiento",427
25,"Sinaloa",2012,20,"Médicos en otras actividades",91
25,"Sinaloa",2012,21,"Personal de enfermería en contacto c/paciente",2538
25,"Sinaloa",2012,22,"Personal de enfermería en otras labores",103
25,"Sinaloa",2012,23,"Otro personal profesional",452
25,"Sinaloa",2012,24,"Personal técnico",661
25,"Sinaloa",2012,25,"Otro personal",1554
25,"Sinaloa",2013,13,"Consultorios",901
25,"Sinaloa",2013,14,"Camas en área de hospitalización (Censables)",746
25,"Sinaloa",2013,15,"Camas fuera del área de hospitalización (No censables)",504
25,"Sinaloa",2013,16,"Camas recién nacidos",124
25,"Sinaloa",2013,17,"Equipamiento",226
25,"Sinaloa",2013,18,"Médicos generales, especialistas y odontólogos",1859
25,"Sinaloa",2013,19,"Personal médico en adiestramiento",436
25,"Sinaloa",2013,20,"Médicos en otras actividades",92
25,"Sinaloa",2013,21,"Personal de enfermería en contacto c/paciente",2620
25,"Sinaloa",2013,22,"Personal de enfermería en otras labores",103
25,"Sinaloa",2013,23,"Otro personal profesional",467
25,"Sinaloa",2013,24,"Personal técnico",678
25,"Sinaloa",2013,25,"Otro personal",1655
25,"Sinaloa",2014,13,"Consultorios",894
25,"Sinaloa",2014,14,"Camas en área de hospitalización (Censables)",690
25,"Sinaloa",2014,15,"Camas fuera del área de hospitalización (No censables)",464
25,"Sinaloa",2014,16,"Camas recién nacidos",138
25,"Sinaloa",2014,17,"Equipamiento",227
25,"Sinaloa",2014,18,"Médicos generales, especialistas y odontólogos",1978
25,"Sinaloa",2014,19,"Personal médico en adiestramiento",535
25,"Sinaloa",2014,20,"Médicos en otras actividades",123
25,"Sinaloa",2014,21,"Personal de enfermería en contacto c/paciente",3016
25,"Sinaloa",2014,22,"Personal de enfermería en otras labores",259
25,"Sinaloa",2014,23,"Otro personal profesional",541
25,"Sinaloa",2014,24,"Personal técnico",696
25,"Sinaloa",2014,25,"Otro personal",1826
25,"Sinaloa",2015,13,"Consultorios",897
25,"Sinaloa",2015,14,"Camas en área de hospitalización (Censables)",705
25,"Sinaloa",2015,15,"Camas fuera del área de hospitalización (No censables)",497
25,"Sinaloa",2015,16,"Camas recién nacidos",156
25,"Sinaloa",2015,17,"Equipamiento",247
25,"Sinaloa",2015,18,"Médicos generales, especialistas y odontólogos",1938
25,"Sinaloa",2015,19,"Personal médico en adiestramiento",525
25,"Sinaloa",2015,20,"Médicos en otras actividades",95
25,"Sinaloa",2015,21,"Personal de enfermería en contacto c/paciente",3018
25,"Sinaloa",2015,22,"Personal de enfermería en otras labores",210
25,"Sinaloa",2015,23,"Otro personal profesional",633
25,"Sinaloa",2015,24,"Personal técnico",618
25,"Sinaloa",2015,25,"Otro personal",1762
25,"Sinaloa",2016,13,"Consultorios",901
25,"Sinaloa",2016,14,"Camas en área de hospitalización (Censables)",732
25,"Sinaloa",2016,15,"Camas fuera del área de hospitalización (No censables)",446
25,"Sinaloa",2016,16,"Camas recién nacidos",166
25,"Sinaloa",2016,17,"Equipamiento",259
25,"Sinaloa",2016,18,"Médicos generales, especialistas y odontólogos",1986
25,"Sinaloa",2016,19,"Personal médico en adiestramiento",552
25,"Sinaloa",2016,20,"Médicos en otras actividades",95
25,"Sinaloa",2016,21,"Personal de enfermería en contacto c/paciente",3114
25,"Sinaloa",2016,22,"Personal de enfermería en otras labores",199
25,"Sinaloa",2016,23,"Otro personal profesional",618
25,"Sinaloa",2016,24,"Personal técnico",625
25,"Sinaloa",2016,25,"Otro personal",1770
25,"Sinaloa",2017,13,"Consultorios",949
25,"Sinaloa",2017,14,"Camas en área de hospitalización (Censables)",842
25,"Sinaloa",2017,15,"Camas fuera del área de hospitalización (No censables)",485
25,"Sinaloa",2017,16,"Camas recién nacidos",219
25,"Sinaloa",2017,17,"Equipamiento",247
25,"Sinaloa",2017,18,"Médicos generales, especialistas y odontólogos",2086
25,"Sinaloa",2017,19,"Personal médico en adiestramiento",689
25,"Sinaloa",2017,20,"Médicos en otras actividades",105
25,"Sinaloa",2017,21,"Personal de enfermería en contacto c/paciente",3435
25,"Sinaloa",2017,22,"Personal de enfermería en otras labores",151
25,"Sinaloa",2017,23,"Otro personal profesional",662
25,"Sinaloa",2017,24,"Personal técnico",659
25,"Sinaloa",2017,25,"Otro personal",2086
25,"Sinaloa",2018,13,"Consultorios",973
25,"Sinaloa",2018,14,"Camas en área de hospitalización (Censables)",853
25,"Sinaloa",2018,15,"Camas fuera del área de hospitalización (No censables)",455
25,"Sinaloa",2018,16,"Camas recién nacidos",202
25,"Sinaloa",2018,17,"Equipamiento",241
25,"Sinaloa",2018,18,"Médicos generales, especialistas y odontólogos",2003
25,"Sinaloa",2018,19,"Personal médico en adiestramiento",802
25,"Sinaloa",2018,20,"Médicos en otras actividades",144
25,"Sinaloa",2018,21,"Personal de enfermería en contacto c/paciente",3549
25,"Sinaloa",2018,22,"Personal de enfermería en otras labores",155
25,"Sinaloa",2018,23,"Otro personal profesional",666
25,"Sinaloa",2018,24,"Personal técnico",846
25,"Sinaloa",2018,25,"Otro personal",2016
25,"Sinaloa",2019,13,"Consultorios",972
25,"Sinaloa",2019,14,"Camas en área de hospitalización (Censables)",760
25,"Sinaloa",2019,15,"Camas fuera del área de hospitalización (No censables)",459
25,"Sinaloa",2019,16,"Camas recién nacidos",153
25,"Sinaloa",2019,17,"Equipamiento",225
25,"Sinaloa",2019,18,"Médicos generales, especialistas y odontólogos",1894
25,"Sinaloa",2019,19,"Personal médico en adiestramiento",769
25,"Sinaloa",2019,20,"Médicos en otras actividades",128
25,"Sinaloa",2019,21,"Personal de enfermería en contacto c/paciente",3100
25,"Sinaloa",2019,22,"Personal de enfermería en otras labores",194
25,"Sinaloa",2019,23,"Otro personal profesional",587
25,"Sinaloa",2019,24,"Personal técnico",788
25,"Sinaloa",2019,25,"Otro personal",1743
25,"Sinaloa",2020,13,"Consultorios",1003
25,"Sinaloa",2020,14,"Camas en área de hospitalización (Censables)",1000
25,"Sinaloa",2020,15,"Camas fuera del área de hospitalización (No censables)",575
25,"Sinaloa",2020,16,"Camas recién nacidos",179
25,"Sinaloa",2020,17,"Equipamiento",250
25,"Sinaloa",2020,18,"Médicos generales, especialistas y odontólogos",2083
25,"Sinaloa",2020,19,"Personal médico en adiestramiento",916
25,"Sinaloa",2020,20,"Médicos en otras actividades",358
25,"Sinaloa",2020,21,"Personal de enfermería en contacto c/paciente",3855
25,"Sinaloa",2020,22,"Personal de enfermería en otras labores",170
25,"Sinaloa",2020,23,"Otro personal profesional",671
25,"Sinaloa",2020,24,"Personal técnico",847
25,"Sinaloa",2020,25,"Otro personal",2191
25,"Sinaloa",2021,13,"Consultorios",997
25,"Sinaloa",2021,14,"Camas en área de hospitalización (Censables)",983
25,"Sinaloa",2021,15,"Camas fuera del área de hospitalización (No censables)",540
25,"Sinaloa",2021,16,"Camas recién nacidos",176
25,"Sinaloa",2021,17,"Equipamiento",246
25,"Sinaloa",2021,18,"Médicos generales, especialistas y odontólogos",2070
25,"Sinaloa",2021,19,"Personal médico en adiestramiento",1027
25,"Sinaloa",2021,20,"Médicos en otras actividades",365
25,"Sinaloa",2021,21,"Personal de enfermería en contacto c/paciente",3992
25,"Sinaloa",2021,22,"Personal de enfermería en otras labores",181
25,"Sinaloa",2021,23,"Otro personal profesional",785
25,"Sinaloa",2021,24,"Personal técnico",800
25,"Sinaloa",2021,25,"Otro personal",2189
26,"Sonora",2001,13,"Consultorios",570
26,"Sonora",2001,14,"Camas en área de hospitalización (Censables)",1031
26,"Sonora",2001,15,"Camas fuera del área de hospitalización (No censables)",807
26,"Sonora",2001,16,"Camas recién nacidos",99
26,"Sonora",2001,17,"Equipamiento",145
26,"Sonora",2001,18,"Médicos generales, especialistas y odontólogos",1222
26,"Sonora",2001,19,"Personal médico en adiestramiento",450
26,"Sonora",2001,20,"Médicos en otras actividades",115
26,"Sonora",2001,21,"Personal de enfermería en contacto c/paciente",1872
26,"Sonora",2001,22,"Personal de enfermería en otras labores",186
26,"Sonora",2001,23,"Otro personal profesional",244
26,"Sonora",2001,24,"Personal técnico",391
26,"Sonora",2001,25,"Otro personal",1657
26,"Sonora",2002,13,"Consultorios",588
26,"Sonora",2002,14,"Camas en área de hospitalización (Censables)",1017
26,"Sonora",2002,15,"Camas fuera del área de hospitalización (No censables)",708
26,"Sonora",2002,16,"Camas recién nacidos",154
26,"Sonora",2002,17,"Equipamiento",139
26,"Sonora",2002,18,"Médicos generales, especialistas y odontólogos",1244
26,"Sonora",2002,19,"Personal médico en adiestramiento",447
26,"Sonora",2002,20,"Médicos en otras actividades",119
26,"Sonora",2002,21,"Personal de enfermería en contacto c/paciente",1923
26,"Sonora",2002,22,"Personal de enfermería en otras labores",190
26,"Sonora",2002,23,"Otro personal profesional",273
26,"Sonora",2002,24,"Personal técnico",343
26,"Sonora",2002,25,"Otro personal",1648
26,"Sonora",2003,13,"Consultorios",583
26,"Sonora",2003,14,"Camas en área de hospitalización (Censables)",1026
26,"Sonora",2003,15,"Camas fuera del área de hospitalización (No censables)",953
26,"Sonora",2003,16,"Camas recién nacidos",106
26,"Sonora",2003,17,"Equipamiento",141
26,"Sonora",2003,18,"Médicos generales, especialistas y odontólogos",793
26,"Sonora",2003,19,"Personal médico en adiestramiento",411
26,"Sonora",2003,20,"Médicos en otras actividades",118
26,"Sonora",2003,21,"Personal de enfermería en contacto c/paciente",1875
26,"Sonora",2003,22,"Personal de enfermería en otras labores",190
26,"Sonora",2003,23,"Otro personal profesional",273
26,"Sonora",2003,24,"Personal técnico",332
26,"Sonora",2003,25,"Otro personal",1639
26,"Sonora",2004,13,"Consultorios",576
26,"Sonora",2004,14,"Camas en área de hospitalización (Censables)",1018
26,"Sonora",2004,15,"Camas fuera del área de hospitalización (No censables)",941
26,"Sonora",2004,16,"Camas recién nacidos",118
26,"Sonora",2004,17,"Equipamiento",161
26,"Sonora",2004,18,"Médicos generales, especialistas y odontólogos",803
26,"Sonora",2004,19,"Personal médico en adiestramiento",477
26,"Sonora",2004,20,"Médicos en otras actividades",124
26,"Sonora",2004,21,"Personal de enfermería en contacto c/paciente",1955
26,"Sonora",2004,22,"Personal de enfermería en otras labores",186
26,"Sonora",2004,23,"Otro personal profesional",275
26,"Sonora",2004,24,"Personal técnico",353
26,"Sonora",2004,25,"Otro personal",1668
26,"Sonora",2005,13,"Consultorios",574
26,"Sonora",2005,14,"Camas en área de hospitalización (Censables)",1008
26,"Sonora",2005,15,"Camas fuera del área de hospitalización (No censables)",932
26,"Sonora",2005,16,"Camas recién nacidos",123
26,"Sonora",2005,17,"Equipamiento",162
26,"Sonora",2005,18,"Médicos generales, especialistas y odontólogos",837
26,"Sonora",2005,19,"Personal médico en adiestramiento",473
26,"Sonora",2005,20,"Médicos en otras actividades",123
26,"Sonora",2005,21,"Personal de enfermería en contacto c/paciente",2020
26,"Sonora",2005,22,"Personal de enfermería en otras labores",188
26,"Sonora",2005,23,"Otro personal profesional",270
26,"Sonora",2005,24,"Personal técnico",347
26,"Sonora",2005,25,"Otro personal",1707
26,"Sonora",2006,13,"Consultorios",571
26,"Sonora",2006,14,"Camas en área de hospitalización (Censables)",1011
26,"Sonora",2006,15,"Camas fuera del área de hospitalización (No censables)",729
26,"Sonora",2006,16,"Camas recién nacidos",125
26,"Sonora",2006,17,"Equipamiento",138
26,"Sonora",2006,18,"Médicos generales, especialistas y odontólogos",898
26,"Sonora",2006,19,"Personal médico en adiestramiento",490
26,"Sonora",2006,20,"Médicos en otras actividades",131
26,"Sonora",2006,21,"Personal de enfermería en contacto c/paciente",2108
26,"Sonora",2006,22,"Personal de enfermería en otras labores",187
26,"Sonora",2006,23,"Otro personal profesional",284
26,"Sonora",2006,24,"Personal técnico",356
26,"Sonora",2006,25,"Otro personal",1796
26,"Sonora",2007,13,"Consultorios",624
26,"Sonora",2007,14,"Camas en área de hospitalización (Censables)",1009
26,"Sonora",2007,15,"Camas fuera del área de hospitalización (No censables)",429
26,"Sonora",2007,16,"Camas recién nacidos",188
26,"Sonora",2007,17,"Equipamiento",160
26,"Sonora",2007,18,"Médicos generales, especialistas y odontólogos",936
26,"Sonora",2007,19,"Personal médico en adiestramiento",475
26,"Sonora",2007,20,"Médicos en otras actividades",133
26,"Sonora",2007,21,"Personal de enfermería en contacto c/paciente",2219
26,"Sonora",2007,22,"Personal de enfermería en otras labores",195
26,"Sonora",2007,23,"Otro personal profesional",301
26,"Sonora",2007,24,"Personal técnico",420
26,"Sonora",2007,25,"Otro personal",1784
26,"Sonora",2008,13,"Consultorios",652
26,"Sonora",2008,14,"Camas en área de hospitalización (Censables)",1084
26,"Sonora",2008,15,"Camas fuera del área de hospitalización (No censables)",466
26,"Sonora",2008,16,"Camas recién nacidos",153
26,"Sonora",2008,17,"Equipamiento",166
26,"Sonora",2008,18,"Médicos generales, especialistas y odontólogos",1017
26,"Sonora",2008,19,"Personal médico en adiestramiento",552
26,"Sonora",2008,20,"Médicos en otras actividades",123
26,"Sonora",2008,21,"Personal de enfermería en contacto c/paciente",2474
26,"Sonora",2008,22,"Personal de enfermería en otras labores",127
26,"Sonora",2008,23,"Otro personal profesional",419
26,"Sonora",2008,24,"Personal técnico",452
26,"Sonora",2008,25,"Otro personal",1842
26,"Sonora",2009,13,"Consultorios",758
26,"Sonora",2009,14,"Camas en área de hospitalización (Censables)",1173
26,"Sonora",2009,15,"Camas fuera del área de hospitalización (No censables)",484
26,"Sonora",2009,16,"Camas recién nacidos",106
26,"Sonora",2009,17,"Equipamiento",197
26,"Sonora",2009,18,"Médicos generales, especialistas y odontólogos",1081
26,"Sonora",2009,19,"Personal médico en adiestramiento",556
26,"Sonora",2009,20,"Médicos en otras actividades",136
26,"Sonora",2009,21,"Personal de enfermería en contacto c/paciente",2700
26,"Sonora",2009,22,"Personal de enfermería en otras labores",142
26,"Sonora",2009,23,"Otro personal profesional",478
26,"Sonora",2009,24,"Personal técnico",512
26,"Sonora",2009,25,"Otro personal",1956
26,"Sonora",2010,13,"Consultorios",740
26,"Sonora",2010,14,"Camas en área de hospitalización (Censables)",1267
26,"Sonora",2010,15,"Camas fuera del área de hospitalización (No censables)",588
26,"Sonora",2010,16,"Camas recién nacidos",148
26,"Sonora",2010,17,"Equipamiento",196
26,"Sonora",2010,18,"Médicos generales, especialistas y odontólogos",1129
26,"Sonora",2010,19,"Personal médico en adiestramiento",615
